,대학이름,대학이름(번호),부서이름,부서이름(번호),강좌번호,강좌총수,학수번호,학수번호(분반),과목명,교수,총학수번호,1학년(신청),1학년(총),2학년(신청),2학년(총),3학년(신청),3학년(총),4학년(신청),4학년(총),교환학생(신청),교환학생(총),대학원생(신청),대학원생(총),전체(신청),전체(총)
165,경영대학,0140,경영,0142,86,127,BUSS363,00, 마케팅전략(영강),이종호,BUSS363-00,0,1,4,7,8,24,7,12,11,6,0,-,30,44 + 6
166,경영대학,0140,경영,0142,87,127,BUSS365,00, 조직디자인과경쟁우위(영강),김희천,BUSS365-00,0,1,0,3,8,32,7,22,8,8,0,-,23,58 + 8
167,경영대학,0140,경영,0142,88,127,BUSS377,00, 전략적수요및수익관리(영강),신호정,BUSS377-00,1,1,9,8,52,42,38,23,7,11,0,-,107,74 + 11
168,경영대학,0140,경영,0142,89,127,BUSS384,01, 기업재무(영강),황준호,BUSS384-01,1,1,25,13,100,48,36,21,9,12,0,-,171,83 + 12
169,경영대학,0140,경영,0142,90,127,BUSS384,02, 기업재무(영강),나현승,BUSS384-02,0,1,4,11,20,44,15,18,12,11,0,-,51,74 + 11
170,경영대학,0140,경영,0142,91,127,BUSS384,03, 기업재무(영강),박진관,BUSS384-03,0,1,5,11,10,44,5,18,7,11,0,-,27,74 + 11
171,경영대학,0140,경영,0142,92,127,BUSS384,04, 기업재무,김현도,BUSS384-04,0,1,6,11,17,42,2,18,1,3,0,-,26,72 + 3
172,경영대학,0140,경영,0142,93,127,BUSS386,01, 선물옵션(영강),김배호,BUSS386-01,0,1,2,4,24,33,14,30,10,10,0,-,50,68 + 10
173,경영대학,0140,경영,0142,94,127,BUSS386,02, 선물옵션(영강),김태진,BUSS386-02,0,1,6,4,17,37,26,32,14,11,0,-,63,74 + 11
174,경영대학,0140,경영,0142,95,127,BUSS393,00, 현대기아차글로벌마케팅전략,김재환,BUSS393-00,0,1,4,2,13,26,9,20,2,2,0,-,28,49 + 2
175,경영대학,0140,경영,0142,96,127,BUSS394,01, 비즈니스협상(영강),권성우,BUSS394-01,0,1,4,5,16,17,9,19,9,6,0,-,38,42 + 6
176,경영대학,0140,경영,0142,97,127,BUSS394,02, 비즈니스협상(영강),김태규,BUSS394-02,0,1,0,5,9,18,9,20,19,6,0,-,37,44 + 6
177,경영대학,0140,경영,0142,98,127,BUSS402,01, 경영전략,조명현,BUSS402-01,0,0,0,0,8,20,24,33,1,2,0,-,33,53 + 2
178,경영대학,0140,경영,0142,99,127,BUSS402,02, 경영전략(영강),김언수,BUSS402-02,0,0,0,0,4,23,11,37,17,9,0,-,32,60 + 9
179,경영대학,0140,경영,0142,100,127,BUSS402,03, 경영전략(영강),문정빈,BUSS402-03,0,0,0,0,8,23,8,37,11,9,0,-,27,60 + 9
180,경영대학,0140,경영,0142,101,127,BUSS402,04, 경영전략(영강),이준만,BUSS402-04,0,0,0,0,15,23,26,37,19,9,0,-,60,60 + 9
181,경영대학,0140,경영,0142,102,127,BUSS402,05, 경영전략(영강),김영규,BUSS402-05,0,0,0,0,22,17,31,29,9,6,0,-,62,46 + 6
182,경영대학,0140,경영,0142,103,127,BUSS402,06, 경영전략(영강),,BUSS402-06,0,0,0,0,3,23,2,37,4,9,0,-,9,60 + 9
183,경영대학,0140,경영,0142,104,127,BUSS405,00, 마케팅과혁신(영강),이종호,BUSS405-00,0,1,1,2,26,32,15,25,20,9,0,-,62,60 + 9
184,경영대학,0140,경영,0142,105,127,BUSS409,00, 소셜벤처창업,문정빈,BUSS409-00,1,1,2,5,5,14,10,17,1,1,0,-,19,37 + 1
185,경영대학,0140,경영,0142,106,127,BUSS410,00, 기술혁신관리:성공적Entrepreneurship의기초(영강),홍세준,BUSS410-00,1,1,13,1,84,24,80,42,14,10,0,-,192,68 + 10
186,경영대학,0140,경영,0142,107,127,BUSS413,00, 기업지배구조의이론과실제(영강),김우찬,BUSS413-00,0,1,4,3,35,26,35,38,13,10,0,-,87,68 + 10
187,경영대학,0140,경영,0142,108,127,BUSS415,00, 위험관리(영강),김창기,BUSS415-00,0,1,8,3,62,30,59,48,15,12,0,-,144,82 + 12
188,경영대학,0140,경영,0142,109,127,BUSS416,00, 기업가치평가,유용근,BUSS416-00,1,1,12,3,81,31,90,55,3,4,0,-,187,90 + 4
189,경영대학,0140,경영,0142,110,127,BUSS417,00, 고급투자론(영강),김동철,BUSS417-00,0,1,1,2,10,27,7,30,4,9,0,-,22,60 + 9
190,경영대학,0140,경영,0142,111,127,BUSS425,00, 소셜네트워크와경쟁우위(영강),김영규,BUSS425-00,0,1,3,5,30,30,20,38,11,11,0,-,64,74 + 11
191,경영대학,0140,경영,0142,112,127,BUSS435,00, 경영의철학적이해,배종석,BUSS435-00,0,1,0,6,5,19,6,22,0,2,0,-,11,48 + 2
192,경영대학,0140,경영,0142,113,127,BUSS438,00, 금융기관경영론(영강),김태진,BUSS438-00,0,1,3,3,17,25,19,25,7,8,0,-,46,54 + 8
193,경영대학,0140,경영,0142,114,127,BUSS447,00, 로지스틱스관리,김대기,BUSS447-00,0,1,0,4,11,36,11,34,0,3,0,-,22,75 + 3
194,경영대학,0140,경영,0142,115,127,BUSS448,00, 오퍼레이션스전략(영강),김대수,BUSS448-00,0,1,0,1,9,30,7,14,6,6,0,-,22,46 + 6
195,경영대학,0140,경영,0142,116,127,BUSS453,00, 데이터관리와지적경영(영강),,BUSS453-00,0,1,1,6,10,19,7,18,6,6,0,-,24,44 + 6
196,경영대학,0140,경영,0142,117,127,BUSS454,00, 제품및브랜드관리(영강),Tony C. Garrett,BUSS454-00,0,1,4,4,22,37,19,40,46,12,0,-,91,82 + 12
197,경영대학,0140,경영,0142,118,127,BUSS467,00, 국내경영현장실습Ⅰ,,BUSS467-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
198,경영대학,0140,경영,0142,119,127,BUSS468,00, 국내경영현장실습Ⅱ,,BUSS468-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
199,경영대학,0140,경영,0142,120,127,BUSS470,00, 국제경영현장실습Ⅰ,,BUSS470-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
200,경영대학,0140,경영,0142,121,127,BUSS471,00, 국제경영현장실습Ⅱ,,BUSS471-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
201,경영대학,0140,경영,0142,122,127,BUSS475,00, 인터넷마케팅(영강),서지영,BUSS475-00,0,1,3,2,43,30,36,30,15,9,0,-,97,63 + 9
202,경영대학,0140,경영,0142,123,127,BUSS484,00, 글로벌CEO특강,김재욱,BUSS484-00,0,2,8,12,43,71,66,134,5,10,0,-,122,219 + 10
203,경영대학,0140,경영,0142,124,127,BUSS491,00, 국내경영현장실습IV,,BUSS491-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
204,경영대학,0140,경영,0142,125,127,BUSS492,00, 국내경영현장실습V,,BUSS492-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
205,경영대학,0140,경영,0142,126,127,BUSS493,00, 국제경영현장실습IV,,BUSS493-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
206,경영대학,0140,경영,0142,127,127,BUSS494,00, 국제경영현장실습V,,BUSS494-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
207,공과대학,0217,공대,4065,1,12,EGRN103,01, 창의설계,유철상,EGRN103-01,3,-,3,-,0,-,0,-,0,1,0,-,6,29 + 1
208,공과대학,0217,공대,4065,2,12,EGRN103,02, 창의설계(영강),손상영,EGRN103-02,3,-,1,-,1,-,0,-,0,3,0,-,5,26 + 3
209,공과대학,0217,공대,4065,3,12,EGRN103,03, 창의설계(영강),허연숙,EGRN103-03,2,-,6,-,3,-,1,-,1,3,0,-,13,26 + 3
210,공과대학,0217,공대,4065,4,12,EGRN103,04, 창의설계(영강),오승주,EGRN103-04,1,-,8,-,0,-,0,-,0,4,0,-,9,27 + 4
211,공과대학,0217,공대,4065,5,12,EGRN103,05, 창의설계(영강),강희민,EGRN103-05,0,-,0,-,0,-,0,-,0,6,0,-,0,44 + 6
212,공과대학,0217,공대,4065,6,12,EGRN103,06, 창의설계(영강),손석수,EGRN103-06,3,-,6,-,0,-,2,-,0,6,0,-,11,44 + 6
213,공과대학,0217,공대,4065,7,12,EGRN220,00, 국제공학인턴쉽Ⅱ,백경록,EGRN220-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
214,공과대학,0217,공대,4065,8,12,EGRN230,00, 국제공학인턴쉽Ⅲ,백경록,EGRN230-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
215,공과대학,0217,공대,4065,9,12,EGRN241,00, 데이터과학기초(영강),정태수,EGRN241-00,22,-,212,-,137,-,111,-,4,65,0,-,486,435 + 65
216,공과대학,0217,공대,4065,10,12,EGRN332,00, 기술과창업,함병현,EGRN332-00,0,-,3,-,9,-,24,-,0,2,0,-,36,48 + 2
217,공과대학,0217,공대,4065,11,12,EGRN430,00, 공학인턴십I,백경록,EGRN430-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
218,공과대학,0217,공대,4065,12,12,EGRN440,00, 공학인턴십II,백경록,EGRN440-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
219,공과대학,0217,기공,4952,1,34,MECH201,01, 열역학I(영강),정재원,MECH201-01,4,-,40,-,8,-,6,-,0,10,0,-,58,70 + 10
220,공과대학,0217,기공,4952,2,34,MECH201,02, 열역학I(영강),윤석구,MECH201-02,1,-,5,-,1,-,0,-,1,10,0,-,8,70 + 10
221,공과대학,0217,기공,4952,3,34,MECH201,03, 열역학I(영강),임성균,MECH201-03,8,-,86,-,22,-,7,-,3,10,0,-,126,70 + 10
222,공과대학,0217,기공,4952,4,34,MECH205,01, 고체역학I,채수원,MECH205-01,4,-,14,-,1,-,1,-,2,3,0,-,22,77 + 3
223,공과대학,0217,기공,4952,5,34,MECH205,02, 고체역학I(영강),김윤재,MECH205-02,8,-,114,-,27,-,22,-,2,10,0,-,173,70 + 10
224,공과대학,0217,기공,4952,6,34,MECH209,00, 기계제작법및실습,김권희,MECH209-00,10,-,116,-,20,-,8,-,1,9,0,-,155,190 + 9
225,공과대학,0217,기공,4952,7,34,MECH210,01, 전산기이용기계제도,심재경,MECH210-01,2,-,28,-,9,-,2,-,0,2,0,-,41,43 + 2
226,공과대학,0217,기공,4952,8,34,MECH210,02, 전산기이용기계제도(영강),최병호,MECH210-02,5,-,35,-,14,-,3,-,0,6,0,-,57,40 + 6
227,공과대학,0217,기공,4952,9,34,MECH211,00, 기구학,심재경,MECH211-00,12,-,119,-,28,-,7,-,0,6,0,-,166,129 + 6
228,공과대학,0217,기공,4952,10,34,MECH215,01, 공업수학I,장동수,MECH215-01,4,-,60,-,7,-,6,-,1,3,0,-,78,77 + 3
229,공과대학,0217,기공,4952,11,34,MECH215,02, 공업수학I,허석,MECH215-02,7,-,64,-,6,-,0,-,0,0,0,-,77,80 + 0
230,공과대학,0217,기공,4952,12,34,MECH226,00, 동역학(영강),홍대희,MECH226-00,7,-,51,-,10,-,0,-,4,10,0,-,72,70 + 10
231,공과대학,0217,기공,4952,13,34,MECH300,01, 창의적기계설계:캡스톤디자인,김권희,MECH300-01,0,-,5,-,20,-,0,-,0,2,0,-,25,58 + 2
232,공과대학,0217,기공,4952,14,34,MECH300,02, 창의적기계설계:캡스톤디자인(영강),임성균,MECH300-02,0,-,11,-,56,-,16,-,2,7,0,-,85,53 + 7
233,공과대학,0217,기공,4952,15,34,MECH311,01, 열전달(영강),강용태,MECH311-01,0,-,4,-,46,-,17,-,3,10,0,-,70,70 + 10
234,공과대학,0217,기공,4952,16,34,MECH311,02, 열전달,권오명,MECH311-02,0,-,3,-,52,-,22,-,0,3,0,-,77,77 + 3
235,공과대학,0217,기공,4952,17,34,MECH317,01, 공학재료학(영강),최병호,MECH317-01,0,-,6,-,60,-,11,-,2,9,0,-,79,61 + 9
236,공과대학,0217,기공,4952,18,34,MECH317,02, 공학재료학(영강),한창수,MECH317-02,0,-,9,-,70,-,11,-,0,9,0,-,90,61 + 9
237,공과대학,0217,기공,4952,19,34,MECH317,03, 공학재료학(영강),이병양,MECH317-03,0,-,0,-,2,-,2,-,1,9,0,-,5,61 + 9
238,공과대학,0217,기공,4952,20,34,MECH323,00, 유체역학II(영강),정석,MECH323-00,0,-,8,-,105,-,39,-,1,10,0,-,153,70 + 10
239,공과대학,0217,기공,4952,21,34,MECH329,01, 기계공학실험I(영강),송용남,MECH329-01,0,-,7,-,63,-,19,-,3,7,0,-,92,53 + 7
240,공과대학,0217,기공,4952,22,34,MECH329,02, 기계공학실험I,윤성호,MECH329-02,1,-,7,-,46,-,4,-,1,2,0,-,59,58 + 2
241,공과대학,0217,기공,4952,23,34,MECH329,03, 기계공학실험I(영강),최병호,MECH329-03,0,-,9,-,26,-,0,-,0,7,0,-,35,53 + 7
242,공과대학,0217,기공,4952,24,34,MECH373,00, 기계진동학,나성수,MECH373-00,0,-,7,-,119,-,51,-,0,3,0,-,177,77 + 3
243,공과대학,0217,기공,4952,25,34,MECH411,00, 초소형기전공학,권오명,MECH411-00,0,-,0,-,14,-,40,-,0,3,0,-,54,77 + 3
244,공과대학,0217,기공,4952,26,34,MECH415,00, 공기조화,김용찬,MECH415-00,0,-,0,-,7,-,31,-,0,3,0,-,38,77 + 3
245,공과대학,0217,기공,4952,27,34,MECH421,00, 내연기관,박심수,MECH421-00,1,-,0,-,6,-,19,-,0,3,0,-,26,77 + 3
246,공과대학,0217,기공,4952,28,34,MECH431,00, 생체공학(영강),신세현,MECH431-00,0,-,0,-,0,-,20,-,2,10,0,-,22,70 + 10
247,공과대학,0217,기공,4952,29,34,MECH437,00, 메카트로닉스,송재복,MECH437-00,0,-,0,-,9,-,38,-,0,2,0,-,47,58 + 2
248,공과대학,0217,기공,4952,30,34,MECH457,00, 수치해석(영강),최원준,MECH457-00,0,-,2,-,34,-,112,-,3,16,0,-,151,113 + 16
249,공과대학,0217,기공,4952,31,34,MECH463,00, 마이크로프로세서프로그래밍(영강),정우진,MECH463-00,0,-,1,-,17,-,76,-,2,7,0,-,96,53 + 7
250,공과대학,0217,기공,4952,32,34,MECH471,01, 종합설계(영강),장민호,MECH471-01,0,-,0,-,9,-,50,-,1,7,0,-,60,53 + 7
251,공과대학,0217,기공,4952,33,34,MECH471,02, 종합설계(영강),송용남,MECH471-02,0,-,0,-,4,-,36,-,0,7,0,-,40,53 + 7
252,공과대학,0217,기공,4952,34,34,MECH483,00, 로봇공학(영강),박신석,MECH483-00,0,-,0,-,5,-,44,-,2,10,0,-,51,70 + 10
253,공과대학,0217,산공,5320,1,21,IMEN204,01, 일반회계및원가계산,신재은,IMEN204-01,1,-,18,-,28,-,13,-,0,2,0,-,60,50 + 2
254,공과대학,0217,산공,5320,2,21,IMEN204,02, 일반회계및원가계산,신재은,IMEN204-02,1,-,20,-,24,-,11,-,0,2,0,-,56,50 + 2
255,공과대학,0217,산공,5320,3,21,IMEN204,03, 일반회계및원가계산,신재은,IMEN204-03,0,-,12,-,47,-,15,-,0,2,0,-,74,50 + 2
256,공과대학,0217,산공,5320,4,21,IMEN213,01, 수리통계및실습,김성범,IMEN213-01,0,-,0,-,1,-,0,-,0,0,0,-,1,0 + 0
257,공과대학,0217,산공,5320,5,21,IMEN213,02, 수리통계및실습(영강),한성원,IMEN213-02,2,-,40,-,17,-,9,-,1,13,0,-,69,90 + 13
258,공과대학,0217,산공,5320,6,21,IMEN215,00, 경영공학개론(영강),정태수,IMEN215-00,3,5,54,60,12,20,11,0,4,12,0,-,84,85 + 12
259,공과대학,0217,산공,5320,7,21,IMEN219,00, 휴먼인터페이스,정의승,IMEN219-00,1,-,31,-,11,-,2,-,0,3,0,-,45,60 + 3
260,공과대학,0217,산공,5320,8,21,IMEN221,01, 객체지향프로그래밍및실습,최회련,IMEN221-01,2,-,32,-,6,-,7,-,0,3,0,-,47,60 + 3
261,공과대학,0217,산공,5320,9,21,IMEN315,00, 인간공학,정의승,IMEN315-00,0,-,23,-,60,-,11,-,0,4,0,-,94,80 + 4
262,공과대학,0217,산공,5320,10,21,IMEN319,00, OR-Ⅱ 및 실습,류홍서,IMEN319-00,0,-,5,-,43,-,7,-,0,4,0,-,55,90 + 4
263,공과대학,0217,산공,5320,11,21,IMEN321,00, 데이터마이닝,백준걸,IMEN321-00,0,-,11,-,25,-,15,-,0,3,0,-,51,60 + 3
264,공과대학,0217,산공,5320,12,21,IMEN333,00, 생산계획,서윤호,IMEN333-00,0,-,18,-,59,-,20,-,0,4,0,-,97,80 + 4
265,공과대학,0217,산공,5320,13,21,IMEN335,00, 정보시스템설계,최회련,IMEN335-00,0,-,18,-,56,-,18,-,0,4,0,-,92,90 + 4
266,공과대학,0217,산공,5320,14,21,IMEN357,00, 최적화이론,최인찬,IMEN357-00,0,-,1,-,14,-,14,-,0,2,0,-,29,50 + 2
267,공과대학,0217,산공,5320,15,21,IMEN361,00, 시스템공학특론-Ⅰ,장동식,IMEN361-00,0,-,4,-,12,-,21,-,0,1,0,-,37,30 + 1
268,공과대학,0217,산공,5320,16,21,IMEN389,00, 공학현장실습Ⅰ,류홍서,IMEN389-00,0,-,0,-,0,-,1,-,0,0,0,-,1,10 + 0
269,공과대학,0217,산공,5320,17,21,IMEN399,00, 공학현장실습Ⅱ,류홍서,IMEN399-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
270,공과대학,0217,산공,5320,18,21,IMEN407,00, 물류시스템설계,이철웅,IMEN407-00,0,-,0,-,7,-,17,-,0,3,0,-,24,70 + 3
271,공과대학,0217,산공,5320,19,21,IMEN415,00, 다변량분석(영강),강필성,IMEN415-00,0,0,2,0,9,0,32,50,1,7,0,-,44,50 + 7
272,공과대학,0217,산공,5320,20,21,IMEN457,00, 시스템분석,박종선,IMEN457-00,0,-,3,-,8,-,17,-,0,3,0,-,28,70 + 3
273,공과대학,0217,산공,5320,21,21,IMEN461,00, 시사경영과학,최인찬,IMEN461-00,0,-,0,-,9,-,18,-,0,3,0,-,27,60 + 3
274,공과대학,0217,신소재,4630,1,55,AMSE201,01, 물리화학I(영강),이준호,AMSE201-01,3,-,32,-,6,-,5,-,2,13,0,-,48,90 + 13
275,공과대학,0217,신소재,4630,2,55,AMSE201,02, 물리화학I,강윤찬,AMSE201-02,6,-,73,-,9,-,5,-,0,4,0,-,93,80 + 4
276,공과대학,0217,신소재,4630,3,55,AMSE201,03, 물리화학I(영강),김웅,AMSE201-03,0,0,8,15,7,20,3,10,1,6,0,-,19,45 + 6
277,공과대학,0217,신소재,4630,4,55,AMSE203,00, 재료수치해석,이경진,AMSE203-00,0,5,1,10,7,20,24,20,0,2,0,-,32,55 + 2
278,공과대학,0217,신소재,4630,5,55,AMSE205,01, 재료구조물성(영강),서지훈,AMSE205-01,8,5,85,50,12,15,16,10,0,12,0,-,121,80 + 12
279,공과대학,0217,신소재,4630,6,55,AMSE205,02, 재료구조물성,성윤모,AMSE205-02,3,5,20,50,3,15,4,10,0,4,0,-,30,80 + 4
280,공과대학,0217,신소재,4630,7,55,AMSE207,01, 생활속의신소재공학,이종흔,AMSE207-01,2,10,26,85,5,0,0,0,0,4,0,-,33,95 + 4
281,공과대학,0217,신소재,4630,8,55,AMSE207,02, 생활속의신소재공학,이종흔,AMSE207-02,0,0,11,0,23,95,4,0,0,4,0,-,38,95 + 4
282,공과대학,0217,신소재,4630,9,55,AMSE211,00, 세라믹재료개론,임대순,AMSE211-00,0,2,0,20,1,20,13,10,0,2,0,-,14,52 + 2
283,공과대학,0217,신소재,4630,10,55,AMSE214,00, 반응속도론,이헌,AMSE214-00,0,0,11,20,16,10,13,10,0,2,0,-,40,40 + 2
284,공과대학,0217,신소재,4630,11,55,AMSE215,00, 에너지환경재료(영강),강용묵,AMSE215-00,0,2,7,20,11,20,42,15,1,8,0,-,61,57 + 8
285,공과대학,0217,신소재,4630,12,55,AMSE217,00, 유기재료화학(영강),이재승,AMSE217-00,8,5,80,35,53,30,33,5,0,11,0,-,174,75 + 11
286,공과대학,0217,신소재,4630,13,55,AMSE219,01, 공학수학I,남산,AMSE219-01,8,10,73,50,18,20,4,15,0,4,0,-,103,95 + 4
287,공과대학,0217,신소재,4630,14,55,AMSE219,02, 공학수학I,이재철,AMSE219-02,1,10,37,50,11,20,9,15,0,4,0,-,58,95 + 4
288,공과대학,0217,신소재,4630,15,55,AMSE301,00, X-선결정학(영강),오승주,AMSE301-00,0,2,19,20,100,80,31,20,0,18,0,-,150,122 + 18
289,공과대학,0217,신소재,4630,16,55,AMSE303,01, 전자및반도체재료공학,남산,AMSE303-01,0,0,10,10,75,60,9,10,0,4,0,-,94,80 + 4
290,공과대학,0217,신소재,4630,17,55,AMSE303,02, 전자및반도체재료공학(영강),김수영,AMSE303-02,0,0,5,10,41,55,3,10,0,11,0,-,49,75 + 11
291,공과대학,0217,신소재,4630,18,55,AMSE303,03, 전자및반도체재료공학,변동진,AMSE303-03,0,0,0,10,4,20,6,20,0,2,0,-,10,50 + 2
292,공과대학,0217,신소재,4630,19,55,AMSE305,01, 재료공학실험I,강윤찬,AMSE305-01,0,-,3,-,10,-,2,-,0,0,0,-,15,15 + 0
293,공과대학,0217,신소재,4630,20,55,AMSE305,02, 재료공학실험I,김웅,AMSE305-02,0,-,3,-,15,-,0,-,0,0,0,-,18,15 + 0
294,공과대학,0217,신소재,4630,21,55,AMSE305,03, 재료공학실험I,남산,AMSE305-03,0,-,3,-,14,-,0,-,0,0,0,-,17,15 + 0
295,공과대학,0217,신소재,4630,22,55,AMSE305,04, 재료공학실험I,서지훈,AMSE305-04,0,-,2,-,13,-,0,-,0,0,0,-,15,15 + 0
296,공과대학,0217,신소재,4630,23,55,AMSE305,05, 재료공학실험I,성태연,AMSE305-05,0,-,5,-,10,-,0,-,0,0,0,-,15,15 + 0
297,공과대학,0217,신소재,4630,24,55,AMSE305,06, 재료공학실험I,오승주,AMSE305-06,0,-,3,-,14,-,1,-,0,0,0,-,18,15 + 0
298,공과대학,0217,신소재,4630,25,55,AMSE305,07, 재료공학실험I,이재승,AMSE305-07,0,-,2,-,11,-,2,-,0,0,0,-,15,15 + 0
299,공과대학,0217,신소재,4630,26,55,AMSE305,08, 재료공학실험I,이재철,AMSE305-08,0,-,1,-,13,-,1,-,0,0,0,-,15,15 + 0
300,공과대학,0217,신소재,4630,27,55,AMSE305,09, 재료공학실험I,이준호,AMSE305-09,0,-,1,-,15,-,0,-,0,0,0,-,16,15 + 0
301,공과대학,0217,신소재,4630,28,55,AMSE307,00, 물리금속II(영강),손석수,AMSE307-00,0,0,3,0,50,50,39,30,0,12,0,-,92,80 + 12
302,공과대학,0217,신소재,4630,29,55,AMSE313,00, 고분자재료구조물성,윤호규,AMSE313-00,0,-,2,-,25,-,26,-,0,2,0,-,53,50 + 2
303,공과대학,0217,신소재,4630,30,55,AMSE315,01, 재료열역학(영강),임상호,AMSE315-01,0,0,18,5,96,55,16,15,0,11,0,-,130,75 + 11
304,공과대학,0217,신소재,4630,31,55,AMSE315,02, 재료열역학(영강),임상호,AMSE315-02,0,0,6,5,30,55,13,15,0,11,0,-,49,75 + 11
305,공과대학,0217,신소재,4630,32,55,AMSE329,00, 나노소재(영강),성윤모,AMSE329-00,0,0,0,0,23,15,26,30,1,6,0,-,50,45 + 6
306,공과대학,0217,신소재,4630,33,55,AMSE337,00, 재료기계물성,이재철,AMSE337-00,0,2,5,45,18,60,17,20,0,6,0,-,40,127 + 6
307,공과대학,0217,신소재,4630,34,55,AMSE371,00, 신소재공학연구동향,서지훈,AMSE371-00,0,-,4,-,51,-,0,-,0,6,0,-,55,130 + 6
308,공과대학,0217,신소재,4630,35,55,AMSE389,00, 공학현장실습Ⅰ,이해근,AMSE389-00,0,-,0,-,1,-,0,-,0,0,0,-,1,20 + 0
309,공과대학,0217,신소재,4630,36,55,AMSE399,00, 공학현장실습Ⅱ,이해근,AMSE399-00,0,-,0,-,0,-,0,-,0,0,0,-,0,20 + 0
310,공과대학,0217,신소재,4630,37,55,AMSE415,00, 반도체공정,김동환,AMSE415-00,0,0,0,0,6,10,63,70,0,4,0,-,69,80 + 4
311,공과대학,0217,신소재,4630,38,55,AMSE423,01, 재료공학실험III,강희민,AMSE423-01,0,-,0,-,3,-,10,-,0,0,0,-,13,15 + 0
312,공과대학,0217,신소재,4630,39,55,AMSE423,02, 재료공학실험III,김동환,AMSE423-02,0,-,0,-,2,-,12,-,0,0,0,-,14,15 + 0
313,공과대학,0217,신소재,4630,40,55,AMSE423,03, 재료공학실험III,변동진,AMSE423-03,0,-,0,-,0,-,11,-,0,0,0,-,11,15 + 0
314,공과대학,0217,신소재,4630,41,55,AMSE423,04, 재료공학실험III,손석수,AMSE423-04,0,-,0,-,4,-,10,-,0,0,0,-,14,15 + 0
315,공과대학,0217,신소재,4630,42,55,AMSE423,05, 재료공학실험III,이종흔,AMSE423-05,0,-,0,-,1,-,2,-,0,0,0,-,3,15 + 0
316,공과대학,0217,신소재,4630,43,55,AMSE423,06, 재료공학실험III,이해근,AMSE423-06,0,-,0,-,1,-,8,-,0,0,0,-,9,15 + 0
317,공과대학,0217,신소재,4630,44,55,AMSE423,07, 재료공학실험III,이헌,AMSE423-07,0,-,0,-,1,-,3,-,0,0,0,-,4,15 + 0
318,공과대학,0217,신소재,4630,45,55,AMSE429,00, 전자기학,이해근,AMSE429-00,0,0,5,5,33,30,48,40,0,3,0,-,86,75 + 3
319,공과대학,0217,신소재,4630,46,55,AMSE437,00, 유기나노소재(영강),강희민,AMSE437-00,0,0,1,0,9,60,30,50,0,16,0,-,40,110 + 16
320,공과대학,0217,신소재,4630,47,55,AMSE441,00, 산학협동강좌I,서인국,AMSE441-00,0,-,3,-,5,-,9,-,0,2,0,-,17,40 + 2
321,공과대학,0217,신소재,4630,48,55,AMSE443,00, 광소재및소자(영강),성태연,AMSE443-00,0,0,1,5,22,25,57,30,0,9,0,-,80,60 + 9
322,공과대학,0217,신소재,4630,49,55,AMSE461,01, 졸업종합설계Ⅰ,김영근,AMSE461-01,0,-,0,-,3,-,13,-,0,0,0,-,16,15 + 0
323,공과대학,0217,신소재,4630,50,55,AMSE461,02, 졸업종합설계Ⅰ(영강),성윤모,AMSE461-02,0,-,0,-,2,-,5,-,0,0,0,-,7,15 + 0
324,공과대학,0217,신소재,4630,51,55,AMSE461,03, 졸업종합설계Ⅰ,윤호규,AMSE461-03,0,-,0,-,2,-,13,-,0,0,0,-,15,15 + 0
325,공과대학,0217,신소재,4630,52,55,AMSE461,04, 졸업종합설계Ⅰ,이경진,AMSE461-04,0,-,0,-,0,-,17,-,0,0,0,-,17,15 + 0
326,공과대학,0217,신소재,4630,53,55,AMSE461,05, 졸업종합설계Ⅰ,이해근,AMSE461-05,0,-,0,-,2,-,13,-,0,0,0,-,15,15 + 0
327,공과대학,0217,신소재,4630,54,55,AMSE461,06, 졸업종합설계Ⅰ,강윤찬,AMSE461-06,0,-,0,-,1,-,14,-,0,0,0,-,15,15 + 0
328,공과대학,0217,신소재,4630,55,55,AMSE461,07, 졸업종합설계Ⅰ,임상호,AMSE461-07,0,-,0,-,4,-,12,-,0,0,0,-,16,15 + 0
329,공과대학,0217,전전,5597,1,70,KECE203,01, 전기회로Ⅰ(영강),,KECE203-01,4,-,27,-,17,-,8,-,0,7,0,-,56,48 + 7
330,공과대학,0217,전전,5597,2,70,KECE203,02, 전기회로Ⅰ(영강),최승연,KECE203-02,8,-,86,-,29,-,16,-,1,7,0,-,140,48 + 7
331,공과대학,0217,전전,5597,3,70,KECE203,03, 전기회로Ⅰ(영강),심재원,KECE203-03,8,-,38,-,11,-,5,-,0,7,0,-,62,48 + 7
